stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
1240206,H3030,Sumatrantie,Kustaa Vaasan tie,60.206990,24.967440
1240207,H3079,Kumpula,Intiankatu,60.209520,24.964350
1240208,H3080,Kumpula,Intiankatu,60.209700,24.963820
1240211,H3599,Intiankatu,Väinö Auerin katu,60.208140,24.966020
1240212,H3598,Intiankatu,Väinö Auerin katu,60.208140,24.966220
1240297,H3031,Sumatrantie,Kustaa Vaasan tie,60.208110,24.968410
1240418,H0323,Kyläsaarenkatu,Hämeentie,60.203030,24.966030
1250119,H3137,Panuntie,Panuntie,60.219220,24.949480
1250425,H0279,Kimmontie,Mäkelänkatu 93,60.210600,24.944477
1250427,H0281,Käpylänaukio,Mäkelänkatu 99,60.213097,24.943403
1250429,H0283,Metsolantie,Pohjolankatu 25,60.215190,24.949000
1260103,H3083,Kunnalliskodintie,Kunnalliskodintie,60.216680,24.966630
1260105,H3085,Antti Korpin tie,Juhana Herttuan tie,60.218150,24.966820
1260106,H3087,Herttuanpolku,Juhana Herttuan tie,60.218970,24.969900
1260107,H3089,Juhana Herttuan tie,Juhana Herttuan tie,60.219530,24.967670
1260112,H3097,Jaalantie,Oulunkyläntie,60.222320,24.964840
1260117,H3067,Valtimontie,Koskelantie,60.215381,24.966404
1270101,H3050,Vanhakaupunki,Vanhankaupungintie,60.214430,24.979220
1270105,H3048,Vanhakaupunki,Hämeentie,60.216110,24.980160
1270205,H3048,Vanhakaupunki,Hämeentie,60.216110,24.980160
1281108,H2229,Maunulantie,Pirjontie,60.234160,24.926120
1281109,H2228,Maunulantie,Pirjontie,60.234090,24.927110
1281154,H1947,Pirkkolan urheilup.,Hämeenlinnanväylä,60.232500,24.902750
1281254,H1947,Pirkkolan urheilup.,Hämeenlinnanväylä,60.232500,24.902750
1282100,H2643,Männikkötie,Koivikkotie,60.225264,24.929829
1282105,H2644,Männikkötie,Töyrytie,60.226509,24.926400
1282108,H2690,Rajametsäntie,Koivikkotie,60.227132,24.933918
1282136,H2213,Koivikkotie,Männikkötie,60.225440,24.930730
1282141,H2221,Metsäpuronkuja,Metsäpurontie,60.228980,24.923370
1282144,H2217,Kuusikkotie,Metsäpurontie,60.229670,24.928660
1282146,H2219,Maunulanmäki,Metsäpurontie,60.230620,24.933420
1282148,H2255,Maunula,Suonotkonkuja,60.231680,24.935298
1282150,H2257,Suursuontie,Suursuontie,60.234070,24.937970
1283130,H2207,Tinasepäntie,Asesepäntie 11,60.221530,24.941490
1283132,H2209,Vaskisepäntie,Asesepäntie 23,60.221030,24.937070
1283187,H2442,Käskynhaltijantie,Tuusulanväylä,60.230530,24.942550
1283299,H2442,Käskynhaltijantie,Tuusulanväylä ramppi,60.230530,24.942550
1284100,H3660,Mäkitorpantie,Kylänvanhimmantie,60.226195,24.955600
1284105,H3661,Mäkitorpantie,Kylänvanhimmantie,60.226223,24.955391
1284108,H3663,Oulunkylän terveysas,Kylänvanhimmantie,60.227878,24.964075
1284109,H3127,Urakkatie,Yhdyskunnantie,60.239810,24.961220
1284119,H3665,Oulunkylän tori,Oulunkylän tori,60.229148,24.966640
1284120,H3121,Ruutanatie,Siltavoudintie,60.231920,24.967870
1284132,H3650,Maapadontie,Kivipadontie,60.231298,24.951032
1284133,H3651,Maapadontie,Kivipadontie,60.231063,24.951344
1284134,H3652,Hirsipadontie,Hirsipadontie 17,60.233756,24.951206
1284135,H3653,Hirsipadontie,Hirsipadontie 5,60.233768,24.951153
1284136,H3654,Hirsipadonkuja,Hirsipadontie 4,60.234382,24.956845
1284137,H3655,Hirsipadonkuja,Hirsipadontie,60.234425,24.956856
1284138,H3656,Kisällintie,Hirsipadontie,60.232753,24.958450
1284139,H3657,Kisällintie,Hirsipadontie,60.232735,24.958467
1284149,H3139,Käpylän asema,Panuntie,60.220700,24.948370
1284150,H3140,Käpylän asema,Panuntie,60.221040,24.947600
1284155,H3115,Paturintie,Mäkitorpantie,60.227480,24.957150
1284157,H3123,Patola,Siltavoudintie,60.234790,24.965700
1284158,H3125,Siltavoudinkuja,Siltavoudintie,60.237520,24.963720
1284167,H3141,Kustaankartano,Kivalterintie,60.227510,24.950450
1284169,H3143,Kivalterintie,Kivalterintie,60.229820,24.952540
1284182,H3113,Kylävoudintie,Mäkitorpantie,60.224450,24.951740
1284215,H2441,Käpylän asema,Tuusulanväylä,60.221170,24.945740
1284216,H2440,Käpylän asema,Tuusulanväylä,60.221020,24.945000
1284298,H2443,Käskynhaltijantie,Tuusulanväylä ramppi,60.229780,24.943770
1285158,H3161,Käpytie,Oulunkyläntie,60.226320,24.968050
1285159,H3162,Käpytie,Oulunkyläntie,60.225920,24.967890
1285160,H3101,Kirkkoherrantie,Kirkkoherrantie,60.224940,24.971970
1285162,H3103,Veräjänkorva,Jokiniementie,60.226540,24.972900
1285163,H3102,Veräjänkorva,Jokiniementie,60.226750,24.972560
1285164,H3105,Aidasmäki,Jokiniementie,60.229640,24.974340
1285184,H3107,Kestikuja,Otto Brandtin tie,60.231690,24.977470
1286100,H2642,Männikkötie,Koivikkotie,60.224753,24.928389
1286134,H2211,Niittyläntie,Rajametsäntie,60.222180,24.933790
1286161,H2203,Autokuljetuskeskus 1,Postintaival,60.218810,24.923110
1286179,H2205,Autokuljetuskeskus 2,Metsäläntie,60.220800,24.929970
1291100,H1723,Riistavuorenkuja,Riistavuorenkuja 4,60.217243,24.887580
1291101,H1774,Haagan tori,Kylänevantie,60.212498,24.898984
1291103,H1642,Haagan paloasema,Kauppalantie,60.209790,24.895760
1291105,H1644,Haagan tori,Kauppalantie,60.212290,24.898170
1291106,H1645,Palokaivon aukio,Tunnelitie,60.215820,24.898280
1291107,H1646,Palokaivon aukio,Kauppalantie,60.215120,24.898340
1291108,H1665,Palokaivon aukio,Kauppalantie,60.216000,24.897180
1291109,H1775,Haagan tori,Kylänevantie,60.212489,24.898983
1291110,H1667,Haagan urheilukenttä,Haagan urheilutie,60.216320,24.894370
1291112,H1669,Angervotie,Isonnevantie,60.217660,24.890510
1291113,H1668,Angervotie,Isonnevantie,60.217360,24.890900
1291114,H1724,Riistavuorenkuja,Riistavuorenkuja 6,60.218565,24.887008
1291125,H1649,Mäkipellon aukio,Ilkantie,60.219650,24.901710
1291129,H1629,Isonnevankuja,Eliel Saarisen tie,60.216310,24.889080
1291130,H1628,Isonnevankuja,Eliel Saarisen tie,60.216090,24.889040
1291131,H1725,Riistavuorenkuja,Riistavuorenkuja,60.219350,24.886973
1291137,H1588,Korppaantie,Lapinmäentie,60.208570,24.888770
1291138,H1437,Vanha viertotie,Huopalahdentie,60.210590,24.880900
1291142,H1710,Haagan paloasema,Vanha Turun Maantie,60.209342,24.893090
1291144,H1939,Ruskeasuon varikko,Hämeenlinnanväylä,60.208778,24.899522
1291145,H1712,Vanha Turun maantie,Talontie,60.209844,24.890416
1291146,H1713,Ahjokuja,Ristolantie,60.210285,24.891655
1291149,H1714,Ahjokuja,Ristolantie,60.210268,24.891564
1291150,H1715,Yhdistystie,Ristolantie,60.211420,24.893370
1291151,H1716,Yhdistystie,Ristolantie,60.210710,24.892532
1291152,H1718,Kylänevantie,Ristolantie,60.212695,24.893704
1291153,H1717,Kylänevantie,Ristolantie,60.213062,24.893838
1291159,H1726,Sankaritie,Vespertie,60.215670,24.899462
1291160,H1727,Sankaritie,Vespertie,60.215385,24.900687
1291161,H1728,Matkamiehentie,Vespertie,60.214487,24.903331
1291162,H1729,Matkamiehentie,Vespertie,60.214460,24.903403
1291163,H1732,Ryytimaankuja,Laajasuontie,60.216496,24.904956
1291164,H1733,Ryytimaankuja,Laajasuontie,60.216614,24.904725
1291165,H1734,Oskelantie,Laajasuontie,60.217560,24.902964
1291166,H1736,Tunnelitie,Laajasuontie,60.218707,24.900578
1291168,H1737,Tunnelitie,Laajasuontie,60.218725,24.900525
1291169,H1735,Oskelantie,Laajasuontie,60.217541,24.903000
1291170,H1738,Mäkipellontie,Laajasuontie,60.219553,24.898834
1291171,H1739,Mäkipellontie,Laajasuontie,60.219562,24.898816
1291172,H1740,Eliel Saarisen tie,Laajasuontie,60.219671,24.894778
1291173,H1741,Eliel Saarisen tie,Laajasuontie,60.219858,24.894173
1291174,H1742,Laajasuon puisto,Paatsamatie,60.220608,24.891903
1291176,H1730,Metsäläntie,Metsäläntie,60.220410,24.904730
1291198,H ,Kangaspellontie,Vanha viertotie,60.210445,24.885147
1291199,H1664,Kangaspellontie,Vanha Viertotie,60.210510,24.885800
1291238,H1437,Vanha viertotie,Huopalahdentie,60.210590,24.880900
1291280,H1563,Karvaamokuja,Vihdintie,60.215170,24.884150
1291401,H0145,Haapalahdenkatu,Korppaanmäentie,60.205452,24.892350
1291403,H0147,Korppaanmäki,Korppaanmäentie,60.207710,24.892180
1292100,H2112,Kylänevantie,Kivihaantie,60.210911,24.903900
1292101,H2111,Kivihaankuja,Kivihaantie,60.209607,24.903798
1292102,H2110,Kivihaankuja,Kivihaantie,60.209397,24.903570
1292103,H2113,Kylänevantie,Kivihaantie,60.210893,24.903918
1292104,H2114,Kivihaantie,Kylänevantie,60.211553,24.903287
1292105,H2115,Kivihaantie,Kylänevantie,60.211942,24.902868
1292106,XH1942,Kivihaantie,Kylänevantie 2,60.212020,24.902052
1292149,H1675,Laajasuontie,Nuijamiestentie,60.216420,24.906600
1293100,H1743,Haagan terveysasema,Linnaleirinaukio,60.222307,24.904608
1293101,H1744,Nuijamiestentie,Santavuorentie,60.223226,24.905178
1293102,H1745,Nuijamiestentie,Santavuorentie,60.223223,24.905342
1293103,H1506,Thalianaukio,Aino Acktén tie,60.225537,24.895316
1293104,H1748,Thalianaukio,Aino Acktén tie,60.225797,24.894952
1293105,H1749,Ohjaajantie,Tolarintie,60.225235,24.892030
1293106,H1750,Ohjaajantie,Tolarintie,60.225299,24.891935
1293107,H1751,Ohjaajantie,Ohjaajantie 13,60.226617,24.887637
1293108,H1752,Ohjaajantie,Ohjaajantie 30,60.226521,24.887764
1293109,H1753,Tolarintie,Ohjaajantie 9,60.227940,24.889558
1293110,H1754,Tolarintie,Ohjaajantie 14,60.227987,24.888670
1293111,H1755,Pastori Jussilainen,Ohjaajantie,60.228125,24.891918
1293112,H1756,Pastori Jussilainen,Ohjaajantie,60.228180,24.892014
1293113,H1757,Näyttelijäntie,Ohjaajantie,60.228064,24.894627
1293114,H1758,Näyttelijäntie,Ohjaajantie,60.228105,24.894975
1293115,H1761,Adolf Lindforsin tie,Adolf Lindforsin tie,60.229420,24.892160
1293116,H1762,Adolf Lindforsin tie,Adolf Lindforsin tie,60.229336,24.893670
1293117,H1763,Adolf Lindforsin tie,Adolf Lindforsin tie,60.229511,24.890317
1293118,H1764,Adolf Lindforsin tie,Adolf Lindforsin tie,60.230265,24.888827
1293119,H1759,Näyttelijäntie,Ida Aalbergin tie,60.229291,24.896231
1293120,H1760,Ida Aalbergin tie,Ida Aalbergin tie,60.230133,24.899283
1293121,H1746,Teuvo Pakkalan tie,Teuvo Pakkalan tie,60.228980,24.901535
1293128,H1653,Ilkantie 11,Ilkantie 11,60.223370,24.900680
1293129,H1652,Ilkantie 11,Ilkantie 8,60.223090,24.901160
1293130,H1657,Thalianaukio,Näyttelijäntie,60.225660,24.895530
1293156,H1677,Metsäläntie,Nuijamiestentie,60.220820,24.907100
1293158,H1679,Santavuorentie,Nuijamiestentie,60.223990,24.906120
1293164,H1635,Aino Acktén tie,Eliel Saarisen tie,60.225130,24.898410
1293165,H1634,Aino Acktén tie,Eliel Saarisen tie,60.224980,24.898480
1293168,H1681,Metsäläntie,Metsäläntie,60.220440,24.905020
1293173,H1663,Näyttelijäntie,Näyttelijäntie,60.232603,24.889643
1294101,H1766,Killinkipolku,Hopeatie,60.229233,24.884949
1294102,H1765,Killinkipolku,Hopeatie,60.229251,24.884878
1294103,H1768,Laurinmäenkuja,Laurinniityntie,60.232546,24.883469
1294104,H1769,Laurinmäenkuja,Laurinniityntie,60.232737,24.882643
1294105,H1770,Niittykulmantie,Laurinniityntie,60.232521,24.877765
1294106,H1771,Niittykulmantie,Laurinniityntie,60.232502,24.877133
1294107,H1773,Niitynperäntie,Niitynperäntie,60.232270,24.872952
1294108,H1772,Niitynperäntie,Niitynperäntie,60.231812,24.874966
1294121,H1567,Vihdintien silta,Vihdintie,60.225170,24.877070
1294191,H1767,Hopeatien palv.talo,Hopeatie,60.228558,24.885355
1294221,H1567,Vihdintien silta,Vihdintie,60.225270,24.877120
1294240,H1608,Klaneettipolku,Kehä I,60.234490,24.876850
1301101,H1468,Nuottapolku,Munkkiniemenranta,60.197547,24.867328
1301104,H1475,Apajapolku,Ritokalliontie,60.200228,24.863685
1301106,H1471,Nuottapolku,Tiilimäki 27,60.198840,24.868110
1301107,H1473,Ritolehto,Ritokalliontie 1,60.199862,24.864593
1301108,H1472,Ritolehto,Tiilimäki,60.199587,24.864002
1301109,H1479,Munkkin. uimaranta,Ritokalliontie,60.201913,24.858765
1301110,H1478,Munkkin. uimaranta,Ritokalliontie,60.201797,24.858775
1301111,H1481,Tarvo,Ritokalliontie,60.204705,24.848228
1301112,H1458,Rakuunantie,Huopalahdentie,60.200628,24.883494
1301113,H1456,Rakuunantie,Rakuunantie 16,60.200373,24.884701
1301120,H1444,Solnantie,Munkkiniemen puistot,60.197310,24.879500
1301121,H1445,Solnantie,Munkkiniemen puistot,60.197640,24.879710
1301127,H1446,Perustie,Laajalahdentie,60.199000,24.876500
1301128,H1447,Perustie,Laajalahdentie,60.199507,24.877270
1301129,H1448,Dosentintie,Professorintie,60.202137,24.873697
1301135,H1467,Tiilipolku,Tiilimäki,60.197189,24.871448
1301136,H1469,Munkkirinne,Tiilimäki,60.198077,24.870246
1301137,H1477,Ritokalliontie,Ritokalliontie 11,60.200927,24.862837
1301139,H1476,Ritokalliontie,Ritokalliontie 11,60.201129,24.861834
1301140,H1474,Apajapolku,Ritokalliontie,60.200391,24.863437
1301141,H1470,Tuulaspolku,Munkkiniemenranta,60.198514,24.864993
1301142,H1466,Laajalahdentie,Munkkiniemenranta,60.195112,24.870582
1301144,H1405,Dosentintie,Professorintie,60.201900,24.874432
1301145,H1404,Professorintie,Professorintie 6,60.201432,24.875060
1301148,H1399,Munkkin. puistotie,Munkkin. puistotie 5,60.197065,24.882670
1301171,H1400,Munkkin. puistotie,Munkkin. puistotie 4,60.196450,24.883458
1301215,H1408,Saunalahti,Ramsaynranta,60.192436,24.880264
1301450,H0121,Munkkin. puistotie,Munkkin. puistotie 7,60.196780,24.882960
1301452,H0123,Laajalahden aukio,Munkkin. puistotie,60.197930,24.877200
1301454,H0125,Tiilimäki,Laajalahdentie 4,60.195970,24.873300
1301456,H0127,Saunalahdentie,Saunalahdentie,60.194450,24.872600
1302216,H1411,Kuusiniementie,Kuusisaarentie,60.186960,24.868100
1302218,H1413,Kuusisaarenkuja,Kuusisaarentie,60.184553,24.857309
1303100,H1488,Lehtisaarentie,Lehdesniityntie,60.180423,24.850458
1303102,H1489,Lehtisaarentie,Lehdesniityntie,60.180400,24.849300
1303103,H1495,Kalkkipaadenpuisto,Lehtisaarentie,60.177205,24.853608
1303104,H1496,Kalkkipaadenpuisto,Lehtisaarentie,60.177125,24.853385
1303105,H1493,Hiidenkiukaantie,Lehtisaarentie,60.178540,24.852800
1303106,H1494,Hiidenkiukaantie,Lehtisaarentie,60.179210,24.854700
1303107,H1497,Hiidenkiukaantie,Hiidenkiukaantie 3,60.179735,24.852130
1303108,H1498,Hiidenkiukaantie,Hiidenkiukaantie 6,60.179217,24.851467
1303109,H1491,Pyhän Laurin tie,Lehtisaarentie,60.180530,24.854400
1303110,H1492,Pyhän Laurin tie,Lehtisaarentie,60.180765,24.854580
1303111,H1490,Lehdesniityntie,Lehdesniityntie,60.180475,24.846967
1303112,H1486,Papinpöydänkuja,Lehtisaarentie,60.180700,24.850850
1303113,H1487,Papinpöydänkuja,Lehtisaarentie,60.180700,24.850640
1303192,H1499,Kaskisaari,Kaskisaarentie,60.173350,24.860180
1304100,H1449,Professorintie,Ulvilantie,60.203847,24.872908
1304101,H1450,Professorintie,Ulvilantie,60.203805,24.872651
1304102,H1434,Raumantie,Ulvilantie,60.204803,24.879287
1304140,H1430,Naantalintie,Ulvilantie,60.206930,24.878680
1304143,H1424,Ulvilantie 19,Ulvilantie 19,60.207850,24.864080
1304144,H1420,Porintie,Ulvilantie,60.203780,24.869710
1304150,H1435,Munkkivuori,Huopalahdentie,60.206870,24.879902
1304157,H1422,Ulvilantie 17,Ulvilantie 17,60.205580,24.863730
1304159,H1418,Ulvilantie 11,Ulvilantie 11,60.203910,24.873770
1304160,H1416,Munkkivuori,Raumantie,60.205500,24.879000
1305100,H1451,Luuvaniementie,Niemenmäentie,60.205465,24.883625
1305101,H1452,Luuvaniementie,Niemenmäentie,60.205573,24.883403
1305102,H1453,Niemenmäenkuja,Niemenmäentie,60.204240,24.884648
1305103,H1455,Niemenmäentie,Luuvaniementie,60.203823,24.883472
1305191,H1454,Niemenmäki,Luuvaniementie,60.203123,24.884535
1310100,H1068,Nahkahousuntie,Särkiniementie,60.149806,24.878135
1310111,H1031,Kuikkarinne,Isokaari 9,60.156800,24.867910
1310113,H1033,Takaniementie,Isokaari 15,60.156880,24.864450
1310115,H1035,Viklakuja,Isokaari 25,60.159340,24.860850
1310117,H1037,Vaskiniementie,Isokaari 33,60.162070,24.859760
1310119,H1039,Koivusaarentie,Katajaharjuntie 11,60.165210,24.858430
1310122,H ,Nahkahousuntie,Vattuniemenkatu 12,60.151240,24.885760
1310125,H1071,Nahkahousuntie,Särkiniementie,60.150130,24.878000
1310129,H1056,Särkiniementie,Wavulinintie,60.153650,24.877220
1310131,H1054,Kiviaidankatu,Melkonkatu 28,60.153940,24.881440
1310133,H1052,Melkonkatu,Melkonkatu 16 a,60.150890,24.882640
1310135,H1050,Vattuniemi,Melkonkuja 1,60.149520,24.885400
1310136,H1070,Särkiniemenpolku,Särkiniementie,60.152290,24.877048
1310138,H1073,Särkiniemenpolku,Särkiniementie,60.152002,24.877185
1310139,H1017,Lauttasaaren silta,Lauttasaarentie 3,60.161310,24.891260
1310140,H1042,Pajalahdentie,Meripuistotie,60.158869,24.886624
1310141,H1041,Pajalahdentie,Meripuistotie,60.159713,24.887872
1310142,H1044,Heikkiläntie,Vattuniemenkatu,60.156530,24.885410
1310144,H1046,Vattuniemenkuja,Vattuniemenkatu 20,60.153930,24.884730
1310147,H1072,Wavulinintie,Särkiniementie,60.153326,24.876572
1310148,H1074,Melkonkatu,Wavulinintie,60.154145,24.880177
1310149,H1075,Melkonkatu,Heikkilänaukio,60.153849,24.878890
1310150,H1076,Melkonkuja,Melkonkatu,60.149040,24.883440
1310151,H1077,Melkonkuja,Melkonkatu,60.149709,24.883281
1310152,H1078,Vattuniemi,Melkonkuja,60.149293,24.884944
1310153,H1079,Vattuniemenkatu,Heikkiläntie,60.156496,24.884399
1310154,H1080,Vattuniemenkatu,Heikkiläntie,60.156567,24.884491
1310155,H1081,Pajalahdentie,Meripuistotie,60.159118,24.887063
1310156,H1082,Lauttasaar. kirjasto,Pajalahdentie,60.159004,24.883927
1310157,H1083,Vatakuja,Pajalahdentie,60.159242,24.889948
1310158,H1084,Vatakuja,Pajalahdentie,60.159181,24.889622
1310159,H1085,Senioritalo,Pohjoiskaari,60.159327,24.892517
1310160,H1086,Pohjoisniementie,Pohjoiskaari,60.162657,24.890563
1310161,H1087,Pohjoisniementie,Pohjoiskaari,60.162594,24.890687
1310162,H1088,Koillisväylä,Pohjoiskaari,60.163564,24.887940
1310163,H1089,Koillisväylä,Pohjoiskaari,60.163600,24.887851
1310164,H1091,Maamonlahdentie,Maamonlahdentie,60.164246,24.882482
1310165,H1090,Maamonlahdentie,Pohjoiskaari,60.164169,24.881994
1310166,H1092,Gyldènintie,Pohjoiskaari,60.163633,24.880178
1310167,H1093,Gyldenintie,Pohjoiskaari,60.163589,24.880087
1310168,H1094,Kotkavuori,Taivaanvuohentie,60.162718,24.880190
1310169,H1095,Kotkavuori,Taivaanvuohentie,60.162637,24.880241
1310170,H1096,Terveysasema,Taivaanvuohentie,60.161412,24.883505
1310171,H1097,Terveysasema,Taivaanvuohentie,60.161400,24.883937
1310172,H1098,Lauttasaarentie,Gyldenintie,60.160401,24.877517
1310173,H1099,Lauttasaarentie,Gyldenintie,60.160383,24.877517
1310174,H1100,Otavantie,Tallbergin puistotie,60.157741,24.879319
1310175,H1101,Otavantie,Tallbergin puistotie,60.157752,24.879607
1310176,H1102,Haahkatie,Haahkatie 6,60.156404,24.880633
1310177,H1103,Haahkatie,Haahkatie 5,60.156413,24.880670
1310178,H1104,Haahkakuja,Haahkatie,60.156757,24.876159
1310179,H1105,Haahkakuja,Haahkatie,60.156767,24.876070
1310180,H1106,Haahkakuja,Haahkakuja,60.157461,24.875566
1310181,H1107,Haahkakuja,Haahkakuja,60.157452,24.875566
1310182,H1108,Lauttasaaren kirkko,Myllykalliontie,60.159203,24.869870
1310183,H1110,Isokaari,Kuikkarinne,60.156829,24.869373
1310184,H1109,Isokaari,Kuikkarinne,60.156829,24.869391
1310185,H1111,Tiirasaarentie,Kuikkarinne,60.155707,24.870658
1310186,H1112,Tiirasaarentie,Kuikkarinne,60.155734,24.870622
1310187,H1113,Kajavatie,Tiirasaarentie,60.154981,24.867811
1310188,H1114,Kajavatie,Tiirasaarentie,60.154981,24.867775
1310189,H1115,Takaniementie,Tiirasaarentie,60.155086,24.864086
1310190,H1116,Takaniementie,Tiirasaarentie,60.155114,24.863907
1310191,H1069,Särkiniemi,Särkiniementie,60.148397,24.878878
1310192,H1138,Laukkaniemi,Katajaharjuntie,60.170312,24.858145
1310193,H1117,Lounaisväylä,Tiirasaarentie,60.156516,24.859622
1310194,H1118,Lounaisväylä,Tiirasaarentie,60.156552,24.859515
1310195,H1119,Viklakuja,Lounaisväylä,60.158093,24.859988
1310196,H1120,Viklakuja,Luoteisväylä,60.158129,24.860024
1310197,H1121,Isokaari,Puistokaari,60.159035,24.861399
1310199,H1122,Isokaari,Puistokaari,60.159123,24.861635
1310201,H1017,Lauttasaaren silta,Lauttasaarentie 3,60.161333,24.891183
1310221,H1054,Kiviaidankatu,Melkonkatu,60.153940,24.881440
1310229,H1056,Särkiniementie,Wavulinintie 10,60.153650,24.877220
1310233,H1052,Melkonkatu,Melkonkatu 16,60.150890,24.882640
1310235,H1050,Vattuniemi,Melkokuja 1,60.149520,24.885400
1310236,H1049,Melkonkuja,Itälahdenkatu,60.150040,24.881570
1310237,H1049,Melkonkuja,Itälahdenkatu,60.150040,24.881570
1310601,H0011,Lauttasaari,Lauttasaari,60.160069,24.880192
1320101,H1531,Vähäntuvantie,Konalantie,60.232530,24.846610
1320103,H1533,Tähkätie,Konalantie,60.235580,24.847050
1320107,H1535,Riihipellontie,Konalantie,60.239000,24.846450
1320108,H1537,Ristipellontie,Konalantie,60.241500,24.842990
1320110,H1589,Hankasuontie,Hankasuontie 1,60.245410,24.846130
1320112,H1587,Hankasuontie 5,Hankasuontie 5,60.247350,24.843150
1320115,H1584,Hankasuontie 12,Hankasuontie 12,60.248760,24.838500
1320117,H1815,Vuorikummuntie,Vähäntuvantie,60.232967,24.850635
1320118,H1816,Vuorikummuntie,Vähäntuvantie,60.232886,24.849148
1320123,H1539,Hankasuontie,Malminkartanontie,60.244080,24.846800
1320124,H1817,Konalan puisto,Vähäntuvantie,60.234503,24.853478
1320125,H1818,Konalan puisto,Vähäntuvantie,60.234679,24.853635
